customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Customer_Lifetime_Months,Average_Monthly_Spend,Service_Count,Paperless_Billing_Flag,Automatic_Payment_Flag,Short_Tenure_Flag,High_Monthly_Charge_Flag,Customer_Segment,Churn_Probability,Predicted_Churn,Risk_Level,Retention_Recommendation
7465-ZZRVX,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,0,1,70.35,1,1,0,1,0,New,0.8206655655420206,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
4702-IOQDC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,1,1,70.1,1,1,0,1,0,New,0.8240222801609292,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
2013-SGDXK,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.3,84.3,1,1,84.3,3,0,0,1,1,New,0.7619836484738927,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
2012-NWRPA,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,1131.2,1,11,102.83636363636364,5,1,0,1,1,New,0.8593418346991103,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
8808-ELEHO,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.25,585.95,1,8,73.24375,3,1,0,1,1,New,0.7660267651909701,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
3428-XZMAZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,1,1,69.35,1,1,0,1,0,New,0.8291181715869403,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
0318-QUUOB,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,1,1,80.55,2,1,0,1,1,New,0.8666625296448225,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
1069-XAIEM,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,85.05,1,1,85.05,3,1,0,1,1,New,0.9000640333694182,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
3440-JPSCL,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,547.65,1,6,91.275,5,1,0,1,1,New,0.8335904407153535,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
2889-FPWRM,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.8,8684.8,1,72,120.6222222222222,8,1,1,0,1,Long-Term,0.8008404721664623,1,HIGH,Review pricing and offer a suitable plan or discount. Review fiber service experience and address possible service concerns.
4290-BSXUX,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,1,3,83.91666666666667,3,1,1,1,1,New,0.7178622987936943,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Recommend an online security service.
0325-XBFAC,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,1,8,92.5375,4,1,0,1,1,New,0.7080612009114671,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
2462-XIIJB,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.5,452.7,1,5,90.54,4,1,0,1,1,New,0.8637662728299206,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
7817-BOQPW,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,166.3,1,2,83.15,2,1,0,1,1,New,0.816296859525006,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
1853-UDXBW,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,70.0,1,1,70.0,1,1,0,1,0,New,0.8204017750913208,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
5032-MIYKT,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,0,1,70.7,1,1,0,1,1,New,0.786948545859094,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
0722-TROQR,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,321.75,1,4,80.4375,2,1,0,1,1,New,0.7808948042650922,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
3006-XIMLN,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,193.8,1,2,96.9,4,1,1,1,1,New,0.8346660096523316,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
9965-YOKZB,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.85,790.15,1,9,87.79444444444444,3,1,0,1,1,New,0.810455001747199,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
4274-OWWYO,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,1,1,74.35,2,1,0,1,1,New,0.8132190967267017,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
2369-UAPKZ,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,104.1,541.9,1,5,108.38,6,0,0,1,1,New,0.7762628093401177,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
0637-KVDLV,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,162.45,1,2,81.225,2,1,0,1,1,New,0.8053249437162737,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
8740-CRYFY,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.95,78.95,1,1,78.95,2,1,0,1,1,New,0.8845530561330383,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
1678-FYZOW,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.4,244.65,1,3,81.55,2,1,0,1,1,New,0.7178311663324325,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
0511-JTEOY,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,1,1,71.1,1,0,0,1,1,New,0.7345138885345648,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
9300-AGZNL,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,94.0,1,1,94.0,4,1,0,1,1,New,0.9240449726578976,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
3389-YGYAI,Female,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,829.55,1,8,103.69375,6,1,0,1,1,New,0.8330939844234639,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
5134-IKDAY,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,1,1,69.8,1,1,0,1,0,New,0.832098873394883,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
5380-AFSSK,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.9,486.85,1,5,97.37,4,1,0,1,1,New,0.8600447495044203,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
3765-JXVKY,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,1,1,74.7,2,1,0,1,1,New,0.8166840575382189,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
7330-WZLNC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,455.5,1,5,91.1,4,1,0,1,1,New,0.8180652544141628,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
5378-IKEEG,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.75,35.75,1,1,35.75,1,1,0,1,0,New,0.7858191899659547,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
4298-OYIFC,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,1539.8,0,15,102.65333333333334,6,1,0,0,1,Established,0.747179229970649,1,HIGH,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Recommend an online security service.
2612-RRIDN,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.0,340.85,1,4,85.2125,2,1,0,1,1,New,0.7360139443176492,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
4735-ASGMA,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.35,2515.3,1,26,96.7423076923077,5,1,0,0,1,Established,0.7155816147375306,1,HIGH,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
6892-EZDTG,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,365.4,1,4,91.35,4,1,0,1,1,New,0.8180652544141628,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
9725-SCPZG,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.85,90.85,1,1,90.85,3,1,0,1,1,New,0.8841183011683793,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
5884-GCYMI,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.4,69.4,1,1,69.4,1,0,0,1,0,New,0.7424985690262962,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
3217-FZDMN,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.45,742.95,1,8,92.86875,4,1,1,1,1,New,0.7254825652575078,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
3320-VEOYC,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,1273.3,0,14,90.95,4,1,0,0,1,Established,0.7095701873614788,1,HIGH,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
6653-CBBOM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,1,70.3,1,1,0,1,0,New,0.8240222801609292,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
4713-LZDRV,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,1,2,97.525,2,1,0,1,1,New,0.774853634294661,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
7354-OIJLX,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,0,9,80.51666666666667,2,1,0,1,1,New,0.7063921273144733,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
1602-IJQQE,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,338.1,1,4,84.525,2,0,0,1,1,New,0.7298899839806411,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
1746-TGTWV,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,0,1,75.35,2,0,1,1,1,New,0.7041380459561319,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
8258-GSTJK,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.0,237.75,1,3,79.25,2,1,0,1,1,New,0.8006278109022044,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
9940-RHLFB,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.3,75.3,1,1,75.3,2,0,0,1,1,New,0.7819072592951484,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
8541-QVFKM,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,0,8,79.025,2,1,0,1,1,New,0.7221945039205255,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
4759-TRPLW,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,70.4,1,1,70.4,1,0,0,1,1,New,0.7690166678623858,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
2982-VPSGI,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,1078.9,1,11,98.0818181818182,4,1,0,1,1,New,0.8164675994013338,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
6892-XPFPU,Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,1,24,101.4125,6,1,0,0,1,Established,0.7154082582788501,1,HIGH,Offer a longer-term contract with an incentive. Review pricing and offer a suitable plan or discount. Offer technical support or a support package.
7577-SWIFR,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,0,1,89.25,3,1,0,1,1,New,0.7909096930160973,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Review pricing and offer a suitable plan or discount.
9840-EFJQB,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.35,74.35,0,1,74.35,2,0,0,1,1,New,0.7499421954868171,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
8062-YBDOE,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,1,1,69.65,1,1,0,1,0,New,0.8339818461249691,1,HIGH,Offer a longer-term contract with an incentive. Provide an early-tenure retention offer or onboarding support. Offer technical support or a support package.
